ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Recuperação,Com animal de estimação,Competição,Corrida longa,Por uma causa,Com criança,Distância da descida,Total de séries,Total de repetições,Mídia
10442282861,"26 de dez. de 2023, 10:29:40",Morning Weight Training,Treinamento com peso,,30327,0,,,false,,,activities/11175679730.fit.gz,,,30327.0,30327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,437.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10442282943,"25 de dez. de 2023, 19:54:16",Afternoon Run,Corrida,,1687,"5,01",,,false,,Olympikus Corre 1 Corre 1,activities/11175679843.fit.gz,,,1687.0,1681.0,5014.9,4.24,2.983,17.0,650.0,757.4,780.1,8.1,-0.2,,,,,,,,,317.0,,,,,,,,,,,,,,,,0.0,,1.0,5020.6,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.973,556.8,,,,,,,,,,,,,,,,,,,,,""
10432146951,"24 de dez. de 2023, 20:54:09",Afternoon Run,Corrida,,1688,"5,00",,,false,,Olympikus Corre 1 Corre 1,activities/11165092150.fit.gz,,,1688.0,1670.0,5005.0,4.82,2.997,16.7,474.0,757.4,780.1,7.8,-0.2,,,,,,,,,318.0,,,,,,,,,,,,,,,,0.0,,1.0,5016.8,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.965,470.3,,,,,,,,,,,,,,,,,,,,,""
10432146916,"23 de dez. de 2023, 11:26:07",Morning Weight Training,Treinamento com peso,,4131,0,,,false,,,activities/11165092185.fit.gz,,,4131.0,4131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,207.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10891492167,"22 de dez. de 2023, 21:50:45",Noite Passeio,Pedalada,,7973,"35,13",,,false,,Show Gravel,activities/11642138110.fit.gz,,11.0,7973.0,5936.0,35138.2,13.922,5.92,450.0,444.0,747.0,821.0,46.0,0.0,,,,0.0,,0.0,,220.0,1216.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.407,1380.8,,,,,,,,,,,,,,,,,,,,,""
10422131334,"22 de dez. de 2023, 21:48:40",Evening Workout,Treino,,8419,0,,,false,,,activities/11154663151.fit.gz,,,8419.0,8419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1177.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422131346,"22 de dez. de 2023, 10:45:50",Morning Weight Training,Treinamento com peso,,3633,0,,,false,,,activities/11154663171.fit.gz,,,3633.0,3633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,188.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153861,"21 de dez. de 2023, 11:24:09",Morning Run,Corrida,,1562,"6,01",,,false,,Olympikus Corre 1 Corre 1,activities/11154686327.fit.gz,,,1562.0,1562.0,6017.0,4.96,3.852,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,260.0,,,,,,,,,,,,,,,,0.0,,1.0,6017.0,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.852,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153844,"21 de dez. de 2023, 10:21:32",Morning Weight Training,Treinamento com peso,,3739,0,,,false,,,activities/11154686309.fit.gz,,,3739.0,3739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,117.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153828,"20 de dez. de 2023, 09:50:23",Morning Weight Training,Treinamento com peso,,6683,0,,,false,,,activities/11154686287.fit.gz,,,6683.0,6683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,208.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153807,"19 de dez. de 2023, 11:32:36",Morning Run,Corrida,,1296,"5,01",,,false,,Olympikus Corre 1 Corre 1,activities/11154686263.fit.gz,,,1296.0,1296.0,5009.0,4.94,3.865,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,253.0,,,,,,,,,,,,,,,,0.0,,1.0,5009.3,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.865,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153735,"19 de dez. de 2023, 10:45:13",Morning Weight Training,Treinamento com peso,,2687,0,,,false,,,activities/11154686212.fit.gz,,,2687.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,259.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153755,"19 de dez. de 2023, 10:39:44",Morning Weight Training,Treinamento com peso,,310,0,,,false,,,activities/11154686237.fit.gz,,,310.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,45.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153709,"18 de dez. de 2023, 11:58:52",Morning Run,Corrida,,1847,"7,08",,,false,,Olympikus Corre 1 Corre 1,activities/11154686174.fit.gz,,,1847.0,1847.0,7079.0,4.94,3.833,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,352.0,,,,,,,,,,,,,,,,0.0,,1.0,7079.0,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.833,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153723,"18 de dez. de 2023, 10:48:12",Morning Weight Training,Treinamento com peso,,4155,0,,,false,,,activities/11154686199.fit.gz,,,4155.0,4155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,223.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153688,"15 de dez. de 2023, 10:30:36",Morning Weight Training,Treinamento com peso,,2830,0,,,false,,,activities/11154686157.fit.gz,,,2830.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153652,"14 de dez. de 2023, 10:17:43",Morning Weight Training,Treinamento com peso,,5324,0,,,false,,,activities/11154686121.fit.gz,,,5324.0,5324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,308.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153669,"13 de dez. de 2023, 10:10:35",Morning Weight Training,Treinamento com peso,,4167,0,,,false,,,activities/11154686144.fit.gz,,,4167.0,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,338.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10362858688,"11 de dez. de 2023, 10:54:20",Atividade matinal,Treinamento com peso,,4134,0,,,false,,,activities/10362858688.gpx,,,4134.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153633,"8 de dez. de 2023, 20:47:12",Afternoon Weight Training,Treinamento com peso,,3150,0,,,false,,,activities/11154686093.fit.gz,,,3150.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,170.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153605,"7 de dez. de 2023, 20:51:54",Afternoon Weight Training,Treinamento com peso,,3580,0,,,false,,,activities/11154686074.fit.gz,,,3580.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,229.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153932,"5 de dez. de 2023, 21:07:27",Evening Weight Training,Treinamento com peso,,4663,0,,,false,,,activities/11154686394.fit.gz,,,4663.0,4663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,508.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153949,"4 de dez. de 2023, 19:29:24",Afternoon Weight Training,Treinamento com peso,,5496,0,,,false,,,activities/11154686410.fit.gz,,,5496.0,5496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,419.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153914,"1 de dez. de 2023, 20:24:09",Afternoon Weight Training,Treinamento com peso,,3882,0,,,false,,,activities/11154686383.fit.gz,,,3882.0,3882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,267.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153885,"30 de nov. de 2023, 20:48:48",Afternoon Weight Training,Treinamento com peso,,2678,0,,,false,,,activities/11154686366.fit.gz,,,2678.0,2678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,276.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10422153875,"28 de nov. de 2023, 21:12:13",Evening Weight Training,Treinamento com peso,,5010,0,,,false,,,activities/11154686352.fit.gz,,,5010.0,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,365.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10250646230,"20 de nov. de 2023, 10:21:41",Manhã Passeio,Pedalada,,6149,"36,05",,,false,,Show Gravel,activities/10976600282.fit.gz,,11.0,6149.0,5156.0,36058.9,12.402,6.994,203.0,154.0,704.0,792.0,31.3,0.2,,,,0.0,,0.0,,237.0,1340.0,,24.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.864,541.2,,,,,,,,,,,,,,,,,,,,,""
10250605996,"20 de nov. de 2023, 08:46:04",Noite Passeio,Pedalada,,4395,"31,54",,,false,,Show Gravel,activities/10976558074.fit.gz,,11.0,4395.0,3338.0,31540.3,12.65,9.449,116.0,124.0,716.0,735.0,14.7,0.0,,,,0.0,,0.0,,318.0,1283.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,7.176,48.2,,,,,,,,,,,,,,,,,,,,,""
10250605897,"20 de nov. de 2023, 07:59:30",Noite Passeio,Pedalada,,2788,"12,85",,,false,,Show Gravel,activities/10976558022.fit.gz,,11.0,2788.0,1814.0,12855.7,15.166,7.087,135.0,195.0,721.0,790.0,19.6,-0.5,,,,0.0,,0.0,,243.0,485.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.611,0.0,,,,,,,,,,,,,,,,,,,,,""
10238226347,"18 de nov. de 2023, 00:01:37",Night Ride,Pedalada,,5094,"17,79",,,false,,Show Gravel,activities/10963649559.fit.gz,,11.0,5094.0,3214.0,17791.0,11.2,5.535,161.4,1964.0,729.4,798.6,47.5,0.3,,,,,,,,177.0,458.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,3.493,363.0,,,,,,,,,,,,,,,,,,,,,""
10238226253,"17 de nov. de 2023, 22:11:12",Evening Ride,Pedalada,,4091,"30,94",,,false,,Show Gravel,activities/10963649468.fit.gz,,11.0,4091.0,3721.0,30947.0,11.6,8.317,13.2,1439.0,725.6,729.6,5.0,0.0,,,,,,,,253.0,634.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,7.565,0.0,,,,,,,,,,,,,,,,,,,,,""
10238226268,"17 de nov. de 2023, 21:04:01",Evening Ride,Pedalada,,4003,"18,67",,,false,,Show Gravel,activities/10963649515.fit.gz,,11.0,4003.0,3135.0,18669.0,10.6,5.955,90.2,2023.0,725.6,788.0,20.5,-0.3,,,,,,,,162.0,439.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.664,1201.0,,,,,,,,,,,,,,,,,,,,,""
10238226069,"13 de nov. de 2023, 20:32:58",Afternoon Weight Training,Treinamento com peso,,3777,0,,,false,,,activities/10963649399.fit.gz,,,3777.0,3777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,413.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10208922351,"12 de nov. de 2023, 23:50:56",Evening Run,Corrida,"",1814,"5,04",,,false,,Olympikus Corre 1 Corre 1,activities/10933217554.fit.gz,,,1814.0,1682.0,5042.6,4.38,2.998,46.6,647.0,762.3,787.6,16.7,0.1,,,,,,,,,334.0,,,,,,,,,6.0,,,,,0.0,44.0,0.0,,1.0,5186.6,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.78,891.8,,,,,,,,,,,,,,,,,,,,,media/9c13d2a0-a269-4b52-a7d4-21255c21b11b.jpg
10208922372,"6 de nov. de 2023, 22:38:34",Evening Run,Corrida,,1963,"6,03",,,false,,Olympikus Corre 1 Corre 1,activities/10933217569.fit.gz,,,1963.0,1910.0,6030.4,4.92,3.157,27.0,611.0,779.1,785.6,15.4,0.0,,,,,,,,,372.0,,,,,,,,,,,,,,,,0.0,,1.0,6091.1,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.072,0.0,,,,,,,,,,,,,,,,,,,,,""
10167110041,"5 de nov. de 2023, 16:00:41",Meio-dia Passeio,Pedalada,,8642,"48,09",,,false,,Show Gravel,activities/10889777369.fit.gz,,11.0,8642.0,7687.0,48089.2,11.548,6.256,402.0,387.0,720.0,823.0,26.1,0.0,,,,0.0,,0.0,,214.0,1685.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.565,2268.4,,,,,,,,,,,,,,,,,,,,,""
10167102889,"5 de nov. de 2023, 15:59:29",Lunch Workout,Treino,,8881,0,,,false,,,activities/10889769714.fit.gz,,,8881.0,8881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1307.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10148459980,"2 de nov. de 2023, 11:36:17",Morning Weight Training,Treinamento com peso,,3027,0,,,false,,,activities/10870189699.fit.gz,,,3027.0,3027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,158.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10148460062,"31 de out. de 2023, 23:21:26",Evening Weight Training,Treinamento com peso,,2273,0,,,false,,,activities/10870189777.fit.gz,,,2273.0,2273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,93.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10148460030,"31 de out. de 2023, 22:26:36",Evening Run,Corrida,,1313,"5,03",,,false,,Olympikus Corre 1 Corre 1,activities/10870189760.fit.gz,,,1313.0,1313.0,5029.0,4.72,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,248.0,,,,,,,,,,,,,,,,0.0,,1.0,5025.9,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.83,0.0,,,,,,,,,,,,,,,,,,,,,""
10148460007,"31 de out. de 2023, 21:18:32",Evening Weight Training,Treinamento com peso,,3988,0,,,false,,,activities/10870189737.fit.gz,,,3988.0,3988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,328.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10133110796,"30 de out. de 2023, 21:47:54",Evening Run,Corrida,,1362,"4,00",,,false,,Olympikus Corre 1 Corre 1,activities/10854092106.fit.gz,,,1362.0,1341.0,4007.6,5.78,2.989,24.4,336.0,779.0,785.5,41.4,0.1,,,,,,,,,252.0,,,,,,,,,,,,,,,,0.0,,1.0,4046.2,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.942,0.0,,,,,,,,,,,,,,,,,,,,,""
10133110755,"30 de out. de 2023, 20:16:50",Afternoon Weight Training,Treinamento com peso,,5327,0,,,false,,,activities/10854092076.fit.gz,,,5327.0,5327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,331.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10127897965,"29 de out. de 2023, 21:29:53",Evening Run,Corrida,"",2085,"6,03",,,false,,Olympikus Corre 1 Corre 1,activities/10848626625.fit.gz,,,2085.0,2076.0,6030.5,5.14,2.905,55.1,947.0,757.1,791.6,15.9,-0.3,,,,,,,,,378.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6131.1,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.892,1040.6,,,,,,,,,,,,,,,,,,,,,media/f44efc99-665c-4298-aa26-88ae2c5b5e79.jpg|media/efae97c6-3324-41b3-9440-1e388d47189f.jpg
10127898019,"27 de out. de 2023, 20:51:43",Afternoon Weight Training,Treinamento com peso,,4931,0,,,false,,,activities/10848626688.fit.gz,,,4931.0,4931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,193.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10127898055,"26 de out. de 2023, 23:28:45",Evening Run,Corrida,,1462,"6,01",,,false,,Olympikus Corre 1 Corre 1,activities/10848626743.fit.gz,,,1462.0,1462.0,6010.0,4.96,4.111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,276.0,,,,,,,,,,,,,,,,0.0,,1.0,6010.7,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,4.111,0.0,,,,,,,,,,,,,,,,,,,,,""
10127898028,"26 de out. de 2023, 22:26:29",Evening Weight Training,Treinamento com peso,,3616,0,,,false,,,activities/10848626704.fit.gz,,,3616.0,3616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,254.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10127897977,"25 de out. de 2023, 21:22:05",Evening Run,Corrida,,1474,"6,01",,,false,,Olympikus Corre 1 Corre 1,activities/10848626662.fit.gz,,,1474.0,1474.0,6015.0,5.16,4.081,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,285.0,,,,,,,,,,,,,,,,0.0,,1.0,6011.9,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,4.081,0.0,,,,,,,,,,,,,,,,,,,,,""
10127897971,"25 de out. de 2023, 20:35:32",Afternoon Weight Training,Treinamento com peso,,2723,0,,,false,,,activities/10848626648.fit.gz,,,2723.0,2723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,136.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10099789444,"24 de out. de 2023, 21:45:49",Evening Run,Corrida,,1229,"5,02",,,false,,Olympikus Corre 1 Corre 1,activities/10819228841.fit.gz,,,1229.0,1229.0,5021.0,4.94,4.085,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,233.0,,,,,,,,,,,,,,,,0.0,,1.0,5021.0,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,4.085,0.0,,,,,,,,,,,,,,,,,,,,,""
10099789434,"24 de out. de 2023, 20:43:55",Afternoon Weight Training,Treinamento com peso,,3541,0,,,false,,,activities/10819228829.fit.gz,,,3541.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,290.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10093107942,"23 de out. de 2023, 22:27:24",Noite Passeio,Pedalada,,3858,"22,43",,,false,,Show Gravel,activities/10812305252.fit.gz,,11.0,3858.0,3820.0,22434.2,13.824,5.873,364.0,364.0,768.0,833.0,38.8,-0.1,,,,0.0,,0.0,,222.0,805.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.815,275.6,,,,,,,,,,,,,,,,,,,,,""
10099344703,"23 de out. de 2023, 20:01:53",Afternoon Weight Training,Treinamento com peso,,6107,0,,,false,,,activities/10818766158.fit.gz,,,6107.0,6107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,482.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10086721721,"22 de out. de 2023, 18:14:12",Afternoon Run,Corrida,"",2774,"8,01",,,false,,Olympikus Corre 1 Corre 1,activities/10805626857.fit.gz,,,2774.0,2767.0,8011.1,4.64,2.895,86.3,1530.0,757.3,813.5,16.2,-0.1,,,,,,,,,516.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8226.8,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.888,728.1,,,,,,,,,,,,,,,,,,,,,media/63d1f3a0-5a7c-44c1-a15e-2c3c2546891e.jpg
10074977616,"20 de out. de 2023, 23:03:40",Evening Ride,Pedalada,,3734,"20,74",,,false,,Show Gravel,activities/10793382862.fit.gz,,11.0,3734.0,3734.0,20743.0,13.0,5.555,0.0,3759.0,0.0,0.0,49.1,0.0,,,,,,,,245.0,629.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.555,0.0,,,,,,,,,,,,,,,,,,,,,""
10074977563,"20 de out. de 2023, 21:20:14",Evening Weight Training,Treinamento com peso,,3676,0,,,false,,,activities/10793382836.fit.gz,,,3676.0,3676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,173.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10074977630,"19 de out. de 2023, 23:19:33",Evening Run,Corrida,,1277,"5,01",,,false,,Olympikus Corre 1 Corre 1,activities/10793382913.fit.gz,,,1277.0,1277.0,5015.0,4.86,3.927,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,254.0,,,,,,,,,,,,,,,,0.0,,1.0,5015.7,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.927,0.0,,,,,,,,,,,,,,,,,,,,,""
10074977615,"19 de out. de 2023, 22:17:47",Evening Weight Training,Treinamento com peso,,3548,0,,,false,,,activities/10793382889.fit.gz,,,3548.0,3548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,286.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
